Entity,Day,Weekly cases per million people
Guinea,2021-07-15,25.969152
Guinea,2021-07-16,31.589874
Guinea,2021-07-17,39.202747
Guinea,2021-07-18,41.052605
Guinea,2021-07-19,42.11983
Guinea,2021-07-20,45.321507
Guinea,2021-07-21,37.35289
Guinea,2021-07-22,35.076145
Guinea,2021-07-23,26.253746
Guinea,2021-07-24,14.941156
Guinea,2021-07-25,20.063839
Guinea,2021-07-26,31.73217
Guinea,2021-07-27,34.36466
Guinea,2021-07-28,41.123753
Guinea,2021-07-29,48.807777
Guinea,2021-07-30,57.630177
Guinea,2021-07-31,65.66994
Guinea,2021-08-01,65.52764
Guinea,2021-08-02,55.56687
Guinea,2021-08-03,63.677784
Guinea,2021-08-04,55.993763
Guinea,2021-08-05,64.95846
Guinea,2021-08-06,67.02176
Guinea,2021-08-07,74.42119
Guinea,2021-08-08,75.06152
Guinea,2021-08-09,79.686165
Guinea,2021-08-10,79.89961
Guinea,2021-08-11,93.84469
Guinea,2021-08-12,83.10129
Guinea,2021-08-13,85.876076
Guinea,2021-08-14,70.43688
Guinea,2021-08-15,81.74947
Guinea,2021-08-16,81.32258
Guinea,2021-08-17,70.93492
Guinea,2021-08-18,65.52764
Guinea,2021-08-19,62.539413
Guinea,2021-08-20,57.630177
Guinea,2021-08-21,57.630177
Guinea,2021-08-22,48.66548
Guinea,2021-08-23,47.669403
Guinea,2021-08-24,50.79993
Guinea,2021-08-25,49.23467
Guinea,2021-08-26,48.73663
Guinea,2021-08-27,39.985382
Guinea,2021-08-28,39.985382
Guinea,2021-08-29,42.546722
Guinea,2021-08-30,40.981457
Guinea,2021-08-31,36.926003
Guinea,2021-09-01,34.506958
Guinea,2021-09-02,37.922077
Guinea,2021-09-03,40.696865
Guinea,2021-09-04,45.036915
Guinea,2021-09-05,33.01284
Guinea,2021-09-06,26.751785
Guinea,2021-09-07,26.822933
Guinea,2021-09-08,24.75963
Guinea,2021-09-09,17.431349
Guinea,2021-09-10,15.65264
Guinea,2021-09-11,13.304744
Guinea,2021-09-12,13.02015
Guinea,2021-09-13,14.79886
Guinea,2021-09-14,13.589337
Guinea,2021-09-15,13.02015
Guinea,2021-09-16,10.601107
Guinea,2021-09-17,9.605029
Guinea,2021-09-18,7.612875
Guinea,2021-09-19,6.3322043
Guinea,2021-09-20,13.233596
Guinea,2021-09-21,13.802783
Guinea,2021-09-22,12.949002
Guinea,2021-09-23,14.727712
Guinea,2021-09-24,15.083453
Guinea,2021-09-25,16.07953
Guinea,2021-09-26,16.221827
Guinea,2021-09-27,7.8974686
Guinea,2021-09-28,6.3322043
Guinea,2021-09-29,6.616798
Guinea,2021-09-30,5.478424
Guinea,2021-10-01,6.118759
Guinea,2021-10-02,5.620721
Guinea,2021-10-03,5.7630177
Guinea,2021-10-04,4.9803853
Guinea,2021-10-05,5.5495725
Guinea,2021-10-06,4.8380885
Guinea,2021-10-07,4.1977534
Guinea,2021-10-08,3.2016764
Guinea,2021-10-09,2.7036378
Guinea,2021-10-10,2.4190443
Guinea,2021-10-11,5.264979
Guinea,2021-10-12,3.9843085
Guinea,2021-10-13,3.9843085
Guinea,2021-10-14,5.7630177
Guinea,2021-10-15,6.616798
Guinea,2021-10-16,6.616798
Guinea,2021-10-17,6.616798
Guinea,2021-10-18,3.2728248
Guinea,2021-10-19,5.1938305
Guinea,2021-10-20,4.9803853
Guinea,2021-10-21,3.2016764
Guinea,2021-10-22,3.8420117
Guinea,2021-10-23,3.8420117
Guinea,2021-10-24,3.8420117
Guinea,2021-10-25,4.9803853
Guinea,2021-10-26,3.0593796
Guinea,2021-10-27,2.9882312
Guinea,2021-10-28,3.4151216
Guinea,2021-10-29,1.9210058
Guinea,2021-10-30,1.9210058
Guinea,2021-10-31,1.9210058
Guinea,2021-11-01,1.778709
Guinea,2021-11-02,2.134451
Guinea,2021-11-03,2.4190443
Guinea,2021-11-04,1.9921542
Guinea,2021-11-05,1.9921542
Guinea,2021-11-06,1.9921542
Guinea,2021-11-07,1.9921542
Guinea,2021-11-08,2.9882312
Guinea,2021-11-09,2.6324894
Guinea,2021-11-10,2.4190443
Guinea,2021-11-11,2.4190443
Guinea,2021-11-12,2.4190443
Guinea,2021-11-13,2.4190443
Guinea,2021-11-14,2.4190443
Guinea,2021-11-15,0.4268902
Guinea,2021-11-16,0.4268902
Guinea,2021-11-17,0
Guinea,2021-11-18,0
Guinea,2021-11-19,0
Guinea,2021-11-20,0
Guinea,2021-11-21,0
Guinea,2021-11-22,2.2767477
Guinea,2021-11-23,2.2767477
Guinea,2021-11-24,2.561341
Guinea,2021-11-25,2.561341
Guinea,2021-11-26,2.9882312
Guinea,2021-11-27,3.4151216
Guinea,2021-11-28,3.4151216
Guinea,2021-11-29,1.6364124
Guinea,2021-11-30,1.6364124
Guinea,2021-12-01,1.3518189
Guinea,2021-12-02,1.3518189
Guinea,2021-12-03,0.9249287
Guinea,2021-12-04,0.49803856
Guinea,2021-12-05,2.4901927
Guinea,2021-12-06,1.9921542
Guinea,2021-12-07,1.9921542
Guinea,2021-12-08,1.9921542
Guinea,2021-12-09,1.9921542
Guinea,2021-12-10,1.9921542
Guinea,2021-12-11,1.9921542
Guinea,2021-12-12,1.0672255
Guinea,2021-12-13,1.1383739
Guinea,2021-12-14,1.1383739
Guinea,2021-12-15,1.1383739
Guinea,2021-12-16,1.1383739
Guinea,2021-12-17,1.1383739
Guinea,2021-12-18,1.1383739
Guinea,2021-12-19,0.071148366
Guinea,2021-12-20,0
Guinea,2021-12-21,5.264979
Guinea,2021-12-22,8.822397
Guinea,2021-12-23,11.526035
Guinea,2021-12-24,15.937234
Guinea,2021-12-25,21.557955
Guinea,2021-12-26,22.482883
Guinea,2021-12-27,30.166906
Guinea,2021-12-28,37.281742
Guinea,2021-12-29,50.0173
Guinea,2021-12-30,76.48449
Guinea,2021-12-31,100.31919
Guinea,2022-01-01,110.56456
Guinea,2022-01-02,123.58471
Guinea,2022-01-03,128.5651
Guinea-Bissau,2021-01-05,1.4248147
Guinea-Bissau,2021-01-06,1.4248147
Guinea-Bissau,2021-01-07,1.4248147
Guinea-Bissau,2021-01-08,1.4248147
Guinea-Bissau,2021-01-09,1.4248147
Guinea-Bissau,2021-01-10,10.923579
Guinea-Bissau,2021-01-11,10.923579
Guinea-Bissau,2021-01-12,10.923579
Guinea-Bissau,2021-01-13,10.923579
Guinea-Bissau,2021-01-14,10.923579
Guinea-Bissau,2021-01-15,10.923579
Guinea-Bissau,2021-01-16,10.923579
Guinea-Bissau,2021-01-17,0
Guinea-Bissau,2021-01-18,0
Guinea-Bissau,2021-01-19,15.198023
Guinea-Bissau,2021-01-20,16.622837
Guinea-Bissau,2021-01-21,18.52259
Guinea-Bissau,2021-01-22,22.322096
Guinea-Bissau,2021-01-23,25.171726
Guinea-Bissau,2021-01-24,26.121603
Guinea-Bissau,2021-01-25,26.121603
Guinea-Bissau,2021-01-26,15.198023
Guinea-Bissau,2021-01-27,14.723084
Guinea-Bissau,2021-01-28,41.794563
Guinea-Bissau,2021-01-29,42.2695
Guinea-Bissau,2021-01-30,43.694317
Guinea-Bissau,2021-01-31,48.4437
Guinea-Bissau,2021-02-01,48.4437
Guinea-Bissau,2021-02-02,53.66802
Guinea-Bissau,2021-02-03,65.54147
Guinea-Bissau,2021-02-04,51.293327
Guinea-Bissau,2021-02-05,65.54147
Guinea-Bissau,2021-02-06,70.76579
Guinea-Bissau,2021-02-07,68.86604
Guinea-Bissau,2021-02-08,68.86604
Guinea-Bissau,2021-02-09,73.615425
Guinea-Bissau,2021-02-10,68.391106
Guinea-Bissau,2021-02-11,64.11666
Guinea-Bissau,2021-02-12,55.567772
Guinea-Bissau,2021-02-13,53.66802
Guinea-Bissau,2021-02-14,68.391106
Guinea-Bissau,2021-02-15,68.391106
Guinea-Bissau,2021-02-16,66.49135
Guinea-Bissau,2021-02-17,82.164314
Guinea-Bissau,2021-02-18,84.064064
Guinea-Bissau,2021-02-19,92.61295
Guinea-Bissau,2021-02-20,97.83727
Guinea-Bissau,2021-02-21,90.7132
Guinea-Bissau,2021-02-22,90.7132
Guinea-Bissau,2021-02-23,97.83727
Guinea-Bissau,2021-02-24,81.68938
Guinea-Bissau,2021-02-25,90.238266
Guinea-Bissau,2021-02-26,84.064064
Guinea-Bissau,2021-02-27,74.09036
Guinea-Bissau,2021-02-28,69.81592
Guinea-Bissau,2021-03-01,69.81592
Guinea-Bissau,2021-03-02,54.617897
Guinea-Bissau,2021-03-03,52.718143
Guinea-Bissau,2021-03-04,40.84469
Guinea-Bissau,2021-03-05,29.446169
Guinea-Bissau,2021-03-06,30.870985
Guinea-Bissau,2021-03-07,23.746912
Guinea-Bissau,2021-03-08,23.746912
Guinea-Bissau,2021-03-09,22.797035
Guinea-Bissau,2021-03-10,21.37222
Guinea-Bissau,2021-03-11,37.52012
Guinea-Bissau,2021-03-12,45.119133
Guinea-Bissau,2021-03-13,58.892338
Guinea-Bissau,2021-03-14,64.11666
Guinea-Bissau,2021-03-15,64.11666
Guinea-Bissau,2021-03-16,71.24073
Guinea-Bissau,2021-03-17,76.46506
Guinea-Bissau,2021-03-18,65.54147
Guinea-Bissau,2021-03-19,65.54147
Guinea-Bissau,2021-03-20,57.942463
Guinea-Bissau,2021-03-21,57.467525
Guinea-Bissau,2021-03-22,57.467525
Guinea-Bissau,2021-03-23,55.567772
Guinea-Bissau,2021-03-24,48.918636
Guinea-Bissau,2021-03-25,42.2695
Guinea-Bissau,2021-03-26,37.52012
Guinea-Bissau,2021-03-27,34.195553
Guinea-Bissau,2021-03-28,31.345922
Guinea-Bissau,2021-03-29,31.345922
Guinea-Bissau,2021-03-30,28.971231
Guinea-Bissau,2021-03-31,28.021355
Guinea-Bissau,2021-04-01,25.646664
Guinea-Bissau,2021-04-02,21.847158
Guinea-Bissau,2021-04-03,14.723084
Guinea-Bissau,2021-04-04,13.29827
Guinea-Bissau,2021-04-05,13.29827
Guinea-Bissau,2021-04-06,7.1240735
Guinea-Bissau,2021-04-07,6.1741967
Guinea-Bissau,2021-04-08,1.4248147
Guinea-Bissau,2021-04-09,6.649135
Guinea-Bissau,2021-04-10,8.07395
Guinea-Bissau,2021-04-11,8.548888
Guinea-Bissau,2021-04-12,8.548888
Guinea-Bissau,2021-04-13,14.723084
Guinea-Bissau,2021-04-14,14.723084
Guinea-Bissau,2021-04-15,19.947405
Guinea-Bissau,2021-04-16,16.622837
Guinea-Bissau,2021-04-17,15.198023
Guinea-Bissau,2021-04-18,15.198023
Guinea-Bissau,2021-04-19,15.198023
Guinea-Bissau,2021-04-20,9.498764
Guinea-Bissau,2021-04-21,9.023827
Guinea-Bissau,2021-04-22,7.1240735
Guinea-Bissau,2021-04-23,5.699259
Guinea-Bissau,2021-04-24,6.649135
Guinea-Bissau,2021-04-25,6.649135
Guinea-Bissau,2021-04-26,6.649135
Guinea-Bissau,2021-04-27,8.548888
Guinea-Bissau,2021-04-28,8.548888
Guinea-Bissau,2021-04-29,5.699259
Guinea-Bissau,2021-04-30,5.699259
Guinea-Bissau,2021-05-01,5.699259
Guinea-Bissau,2021-05-02,4.749382
Guinea-Bissau,2021-05-03,4.749382
Guinea-Bissau,2021-05-04,2.8496294
Guinea-Bissau,2021-05-05,3.3245676
Guinea-Bissau,2021-05-06,2.374691
Guinea-Bissau,2021-05-07,2.374691
Guinea-Bissau,2021-05-08,1.4248147
Guinea-Bissau,2021-05-09,2.374691
Guinea-Bissau,2021-05-10,2.374691
Guinea-Bissau,2021-05-11,1.8997529
Guinea-Bissau,2021-05-12,1.4248147
Guinea-Bissau,2021-05-13,2.374691
Guinea-Bissau,2021-05-14,2.8496294
Guinea-Bissau,2021-05-15,3.3245676
Guinea-Bissau,2021-05-16,2.374691
Guinea-Bissau,2021-05-17,2.374691
Guinea-Bissau,2021-05-18,2.374691
Guinea-Bissau,2021-05-19,2.374691
Guinea-Bissau,2021-05-20,1.4248147
Guinea-Bissau,2021-05-21,1.8997529
Guinea-Bissau,2021-05-22,1.8997529
Guinea-Bissau,2021-05-23,2.374691
Guinea-Bissau,2021-05-24,2.374691
Guinea-Bissau,2021-05-25,3.3245676
Guinea-Bissau,2021-05-26,3.3245676
Guinea-Bissau,2021-05-27,4.749382
Guinea-Bissau,2021-05-28,5.2243204
Guinea-Bissau,2021-05-29,5.2243204
Guinea-Bissau,2021-05-30,7.1240735
Guinea-Bissau,2021-05-31,7.1240735
Guinea-Bissau,2021-06-01,8.07395
Guinea-Bissau,2021-06-02,14.248147
Guinea-Bissau,2021-06-03,13.29827
Guinea-Bissau,2021-06-04,12.823332
Guinea-Bissau,2021-06-05,12.348393
Guinea-Bissau,2021-06-06,9.973702
Guinea-Bissau,2021-06-07,9.973702
Guinea-Bissau,2021-06-08,9.498764
Guinea-Bissau,2021-06-09,5.2243204
Guinea-Bissau,2021-06-10,7.5990114
Guinea-Bissau,2021-06-11,7.1240735
Guinea-Bissau,2021-06-12,7.1240735
Guinea-Bissau,2021-06-13,7.5990114
Guinea-Bissau,2021-06-14,7.5990114
Guinea-Bissau,2021-06-15,9.023827
Guinea-Bissau,2021-06-16,7.5990114
Guinea-Bissau,2021-06-17,9.023827
Guinea-Bissau,2021-06-18,10.448641
Guinea-Bissau,2021-06-19,10.923579
Guinea-Bissau,2021-06-20,10.448641
Guinea-Bissau,2021-06-21,10.448641
Guinea-Bissau,2021-06-22,11.873456
Guinea-Bissau,2021-06-23,13.773209
Guinea-Bissau,2021-06-24,11.873456
Guinea-Bissau,2021-06-25,9.973702
Guinea-Bissau,2021-06-26,9.973702
Guinea-Bissau,2021-06-27,9.973702
Guinea-Bissau,2021-06-28,9.973702
Guinea-Bissau,2021-06-29,9.023827
Guinea-Bissau,2021-06-30,9.498764
Guinea-Bissau,2021-07-01,11.873456
Guinea-Bissau,2021-07-02,16.622837
Guinea-Bissau,2021-07-03,16.622837
Guinea-Bissau,2021-07-04,16.622837
Guinea-Bissau,2021-07-05,16.622837
Guinea-Bissau,2021-07-06,22.797035
Guinea-Bissau,2021-07-07,22.322096
Guinea-Bissau,2021-07-08,24.696787
Guinea-Bissau,2021-07-09,25.646664
Guinea-Bissau,2021-07-10,28.021355
Guinea-Bissau,2021-07-11,31.345922
Guinea-Bissau,2021-07-12,31.345922
Guinea-Bissau,2021-07-13,28.496294
Guinea-Bissau,2021-07-14,29.921108
Guinea-Bissau,2021-07-15,36.570244
Guinea-Bissau,2021-07-16,47.493824
Guinea-Bissau,2021-07-17,49.393574
Guinea-Bissau,2021-07-18,49.868515
Guinea-Bissau,2021-07-19,49.868515
Guinea-Bissau,2021-07-20,59.842216
Guinea-Bissau,2021-07-21,66.01641
Guinea-Bissau,2021-07-22,56.517647
Guinea-Bissau,2021-07-23,54.142956
Guinea-Bissau,2021-07-24,77.88987
Guinea-Bissau,2021-07-25,76.46506
Guinea-Bissau,2021-07-26,76.46506
Guinea-Bissau,2021-07-27,92.61295
Guinea-Bissau,2021-07-28,107.33604
Guinea-Bissau,2021-07-29,128.23332
Guinea-Bissau,2021-07-30,143.90628
Guinea-Bissau,2021-07-31,128.70825
Guinea-Bissau,2021-08-01,135.35739
Guinea-Bissau,2021-08-02,135.35739
Guinea-Bissau,2021-08-03,145.3311
Guinea-Bissau,2021-08-04,140.10678
Guinea-Bissau,2021-08-05,138.68196
Guinea-Bissau,2021-08-06,119.209496
Guinea-Bissau,2021-08-07,135.35739
Guinea-Bissau,2021-08-08,137.73209
Guinea-Bissau,2021-08-09,137.73209
Guinea-Bissau,2021-08-10,131.08295
Guinea-Bissau,2021-08-11,129.1832
Guinea-Bissau,2021-08-12,145.80603
Guinea-Bissau,2021-08-13,166.22838
Guinea-Bissau,2021-08-14,159.10431
Guinea-Bissau,2021-08-15,159.10431
Guinea-Bissau,2021-08-16,159.10431
Guinea-Bissau,2021-08-17,162.42888
Guinea-Bissau,2021-08-18,191.87505
Guinea-Bissau,2021-08-19,180.47653
Guinea-Bissau,2021-08-20,172.87752
Guinea-Bissau,2021-08-21,188.55048
Guinea-Bissau,2021-08-22,187.6006
Guinea-Bissau,2021-08-23,187.6006
Guinea-Bissau,2021-08-24,182.37628
Guinea-Bissau,2021-08-25,156.25467
Guinea-Bissau,2021-08-26,147.23085
Guinea-Bissau,2021-08-27,135.83234
Guinea-Bissau,2021-08-28,118.25962
Guinea-Bissau,2021-08-29,117.784676
Guinea-Bissau,2021-08-30,117.784676
Guinea-Bissau,2021-08-31,99.262085
Guinea-Bissau,2021-09-01,92.61295
Guinea-Bissau,2021-09-02,84.539
Guinea-Bissau,2021-09-03,79.31468
Guinea-Bissau,2021-09-04,68.86604
Guinea-Bissau,2021-09-05,64.5916
Guinea-Bissau,2021-09-06,64.5916
Guinea-Bissau,2021-09-07,64.11666
Guinea-Bissau,2021-09-08,54.142956
Guinea-Bissau,2021-09-09,42.2695
Guinea-Bissau,2021-09-10,42.2695
Guinea-Bissau,2021-09-11,37.04518
Guinea-Bissau,2021-09-12,56.517647
Guinea-Bissau,2021-09-13,56.992588
Guinea-Bissau,2021-09-14,41.794563
Guinea-Bissau,2021-09-15,41.794563
Guinea-Bissau,2021-09-16,47.018883
Guinea-Bissau,2021-09-17,45.119133
Guinea-Bissau,2021-09-18,47.96876
Guinea-Bissau,2021-09-19,27.071478
Guinea-Bissau,2021-09-20,27.546417
Guinea-Bissau,2021-09-21,30.870985
Guinea-Bissau,2021-09-22,29.446169
Guinea-Bissau,2021-09-23,24.696787
Guinea-Bissau,2021-09-24,21.847158
Guinea-Bissau,2021-09-25,14.248147
Guinea-Bissau,2021-09-26,11.873456
Guinea-Bissau,2021-09-27,10.923579
Guinea-Bissau,2021-09-28,7.5990114
Guinea-Bissau,2021-09-29,4.749382
Guinea-Bissau,2021-09-30,6.1741967
Guinea-Bissau,2021-10-01,5.2243204
Guinea-Bissau,2021-10-02,5.2243204
Guinea-Bissau,2021-10-03,4.274444
Guinea-Bissau,2021-10-04,4.274444
Guinea-Bissau,2021-10-05,4.274444
Guinea-Bissau,2021-10-06,4.274444
Guinea-Bissau,2021-10-07,3.7995057
Guinea-Bissau,2021-10-08,2.374691
Guinea-Bissau,2021-10-09,3.3245676
Guinea-Bissau,2021-10-10,3.3245676
Guinea-Bissau,2021-10-11,3.3245676
Guinea-Bissau,2021-10-12,4.274444
Guinea-Bissau,2021-10-13,5.2243204
Guinea-Bissau,2021-10-14,4.274444
Guinea-Bissau,2021-10-15,6.649135
Guinea-Bissau,2021-10-16,5.699259
Guinea-Bissau,2021-10-17,5.2243204
Guinea-Bissau,2021-10-18,5.2243204
Guinea-Bissau,2021-10-19,4.274444
Guinea-Bissau,2021-10-20,3.7995057
Guinea-Bissau,2021-10-21,3.3245676
Guinea-Bissau,2021-10-22,0.9498764
Guinea-Bissau,2021-10-23,0.9498764
Guinea-Bissau,2021-10-24,0.4749382
Guinea-Bissau,2021-10-25,0.4749382
Guinea-Bissau,2021-10-26,1.4248147
Guinea-Bissau,2021-10-27,0.9498764
Guinea-Bissau,2021-10-28,0.9498764
Guinea-Bissau,2021-10-29,0.9498764
Guinea-Bissau,2021-10-30,0.9498764
Guinea-Bissau,2021-10-31,1.4248147
Guinea-Bissau,2021-11-01,1.4248147
Guinea-Bissau,2021-11-02,1.8997529
Guinea-Bissau,2021-11-03,5.2243204
Guinea-Bissau,2021-11-04,7.5990114
Guinea-Bissau,2021-11-05,8.07395
Guinea-Bissau,2021-11-06,8.07395
Guinea-Bissau,2021-11-07,7.5990114
Guinea-Bissau,2021-11-08,7.5990114
Guinea-Bissau,2021-11-09,6.1741967
Guinea-Bissau,2021-11-10,28.021355
Guinea-Bissau,2021-11-11,54.142956
Guinea-Bissau,2021-11-12,71.715675
Guinea-Bissau,2021-11-13,101.16184
Guinea-Bissau,2021-11-14,119.68443
Guinea-Bissau,2021-11-15,119.68443
Guinea-Bissau,2021-11-16,133.45764
Guinea-Bissau,2021-11-17,108.76086
Guinea-Bissau,2021-11-18,81.21444
Guinea-Bissau,2021-11-19,63.166782
